적재_연월일,정류장_ID,정류장_명,행정구역코드
202306,293060002,장재리,2901034
202306,293060003,한국개발연구원(KDI),2901051
202306,293060004,한국개발연구원(KDI),2901051
202306,293060005,장재1리,2901034
202306,293061001,아름중학교,2901053
202306,293061002,아름동커뮤니티센터,2901053
202306,293061003,아름동커뮤니티센터,2901053
202306,293061004,범지기마을4단지,2901053
202306,293061005,"범지기마을6,11단지",2901053
202306,293061006,아름초등학교,2901053
202306,293061007,범지기마을10단지,2901053
202306,293061008,모가엘가아파트,2901052
202306,293062001,연양초등학교,2901053
202306,293062002,어진중학교(가재마을9단지),2901052
202306,293062003,어진중학교(가재마을9단지),2901052
202306,293062004,다정동,2901052
202306,293064273,연기2리마을회관,2901031
202306,293064274,번암리,2901011
202306,293064275,황용리,2901034
202306,293064276,노송2리,2901032
202306,293064277,응암2리,2901032
202306,293064278,응암3리,2901032
202306,293064279,노송1리,2901032
202306,293064280,부강면생활체육관,2901033
202306,293064281,송용1리마을회관,2901032
202306,293064282,송용1리마을회관,2901032
202306,293064283,송용리,2901032
202306,293064284,송용리,2901032
202306,293064285,응암1리마을회관,2901032
202306,293064286,응암리(영모재),2901032
202306,293064287,응암리(가마골),2901032
202306,293064288,응암리(우리종묘),2901032
202306,293064289,응암리(영모재),2901032
202306,293064290,응암리(우리종묘),2901032
202306,293064291,명학2리(용당),2901032
202306,293064292,문주리입구,2901032
202306,293064293,문주리입구,2901032
202306,293064294,예양2리,2901032
202306,293064295,예양2리,2901032
202306,293064296,예양리(강촌입구),2901032
202306,293064297,노송리,2901032
202306,293064298,부강산업단지입구,2901033
202306,293064299,노송리,2901032
202306,293064300,부강산업단지입구,2901033
202306,293064301,부강산업단지,2901033
202306,293064302,부강산업단지,2901033
202306,293064303,금호2리공단입구,2901033
202306,293064304,갈산1리,2901033
202306,293064305,세종우체국,2901011
202306,293064306,국립세종도서관정문,2901052
202306,293064307,"가온마을6,9단지",2901011
202306,293064308,"새뜸마을5,6단지",2901011
202306,293064309,"새뜸마을5,6단지",2901011
202306,293064310,"새뜸마을1,2단지",2901011
202306,293064311,"새뜸마을1,2단지",2901011
202306,293064312,"가득초등학교(새뜸마을3,4단지)",2901011
202306,293064313,"가득초등학교(새뜸마을3,4단지)",2901011
202306,293064314,새롬고등학교(새뜸마을7단지),2901011
202306,293064315,새롬고등학교(새뜸마을7단지),2901011
202306,293064316,금박골,2901036
202306,293064317,다방1리마을회관,2901037
202306,293064318,쌍류초등학교,2901037
202306,293064319,쌍류초등학교,2901036
202306,293064320,신흥리(사사),2901037
202306,293064321,쌍류리(월정마을),2901036
202306,293064322,쌍류리(월정마을),2901036
202306,293064323,용암리(금단마을),2901036
202306,293064324,고복저수지,2901036
202306,293064325,고복저수지,2901036
202306,293064326,청라리,2901036
202306,293064327,용암2리,2901035
202306,293064328,용암2리,2901035
202306,293064329,세종첨단산업단지,2901039
202306,293064330,대교에이스,2901039
202306,293064331,행정리,3401132
202306,293064332,행정리,3401132
202306,293064333,쌍전리,2901036
202306,293064334,용암2리입구,2901035
202306,293064335,송성3리(솔티),2901038
202306,293064336,송정리,2901038
202306,293064337,청람리(동막골),2901038
202306,293064338,신정1리,2901037
202306,293064339,신정2리,2901037
202306,293064340,종성골,2901037
202306,293064341,(주)레이크엘이디앞,2901037
202306,293064342,전의산업단지,2901037
202306,293064343,내판2리,2901032
202306,293064344,내판2리,2901032
202306,293064345,연동중학교,2901032
202306,293064346,연동중학교,2901032
202306,293064347,세종예술고등학교,2901031
202306,293064348,세종예술고등학교,2901031
202306,293064349,나릿재마을,2901011
202306,293064350,나릿재마을,2901011
202306,293064351,대평동커뮤니티센터,2901011
202306,293064352,가락마을6단지,2901011
202306,293064353,대평동커뮤니티센터,2901011
202306,293064354,가락마을6단지,2901011
202306,293064355,국민건강보험공단,2901053
202306,293064356,국민건강보험공단,2901053
202306,293064357,도램마을9단지,2901052
202306,293064358,새롬중학교(새뜸마을1단지),2901011
202306,293064359,새롬중학교(새뜸마을1단지),2901051
202306,293015055,명학1리,2901032
202306,293015056,명학1리,2901032
202306,293015057,응암4리,2901032
202306,293015058,응암4리,2901032
202306,293015059,용운사,2901032
202306,293015060,응암리(가마골),2901032
202306,293015061,용운사,2901032
202306,293015062,명학리,2901032
202306,293015063,명학리,2901032
202306,293015064,명학리,2901032
202306,293015065,명학2리(황룡사),2901032
202306,293015066,청정아파트,2901032
202306,293015067,명학2리(황룡사),2901032
202306,293015068,명학3리,2901032
202306,293015069,명학3리,2901032
202306,293015070,청정아파트,2901032
202306,293015071,청봉사,2901032
202306,293015072,청봉사,2901032
202306,293015073,응암3리입구,2901032
202306,293015074,응암3리입구,2901032
202306,293015075,응암3리입구,2901032
202306,293015076,명학2리(용당),2901032
202306,293015077,북측환승터미널,2901032
202306,293015078,북측환승터미널,2901032
202306,293015079,삼성전기,2901032
202306,293015080,용호3리입구,2901032
202306,293015081,용호3리입구,2901032
202306,293015082,합강1리,2901032
202306,293015083,합강1리,2901032
202306,293016001,청라리,2901036
202306,293016002,청라2리,2901036
202306,293016003,청라2리,2901036
202306,293016004,쌍류보건진료소,2901036
202306,293016005,쌍류보건진료소,2901036
202306,293016010,쌍류리,2901036
202306,293016011,쌍류리,2901036
202306,293016012,기룡리,2901036
202306,293016013,와촌3리(은암),2901036
202306,293016014,와촌3리(은암),2901036
202306,293016015,용암삼거리,2901036
202306,293016016,용암삼거리,2901036
202306,293016017,용암리(금단마을),2901036
202306,293016018,고복저수지,2901036
202306,293016019,고복저수지,2901036
202306,293016020,금박골,2901036
202306,293016021,용암리입구,2901036
202306,293016022,기룡정미소,2901036
202306,293016023,용암리입구,2901036
202306,293016024,기룡리정미소,2901036
202306,293016025,효방동,2901036
202306,293016026,와촌3리,2901036
202306,293016027,신대2리(송적골),2901036
202306,293016028,신대2리(송적골),2901036
202306,293016029,기룡리복지회관,2901036
202306,293016030,기룡리복지회관,2901036
202306,293016031,대륙테크놀로지,2901036
202306,293016032,대륙테크놀로지,2901036
202306,293016033,평전,2901036
202306,293016034,평전,2901036
202306,293016035,조치원노인전문병원,2901036
202306,293016036,조치원노인전문병원,2901036
202306,293016037,영동부화장,2901036
202306,293016038,영동부화장,2901036
202306,293016039,고복2리,2901036
202306,293016040,고복2리,2901036
202306,293016041,기룡리(효교동),2901036
202306,293016042,기룡리(효교동),2901036
202306,293016043,와촌보건진료소,2901036
202306,293016044,와촌보건진료소,2901036
202306,293016045,고복리조각공원,2901036
202306,293016046,고복리조각공원,2901036
202306,293016047,신대2리마을회관,2901036
202306,293016048,신대2리마을회관,2901036
202306,293016049,고복저수지입구,2901036
202306,293016050,고복저수지입구,2901036
202306,293016051,와촌리(기와말),2901036
202306,293016052,와촌리(기와말),2901036
202306,293016053,고복리,2901036
202306,293016054,고복리,2901036
202306,293016055,신대1리마을회관,2901036
202306,293016056,신대1리,2901036
202306,293016057,신대1리마을회관,2901036
202306,293016058,신대1리,2901036
202306,293016059,신대1리,2901036
202306,293016061,세종기숙학원,2901036
202306,293016062,은용리,2901031
202306,293016063,번암터,2901036
202306,293016064,연서초등학교,2901036
202306,293016065,연서감리교회,2901036
202306,293016066,연서감리교회,2901036
202306,293064360,새뜸마을4단지(가온마을1단지),2901011
202306,293064361,새뜸마을4단지(가온마을1단지),2901011
202306,293064362,소담고등학교(새샘마을5단지),2901011
202306,293064363,소담고등학교(새샘마을1단지),2901011
202306,293064365,새샘마을6단지,2901011
202306,293064366,다정중학교(가온마을4단지),2901011
202306,293064367,다정중학교(가온마을4단지),2901011
202306,293064368,새뜸마을14단지,2901011
202306,293064369,새뜸마을14단지,2901011
202306,293064370,"가온마을4,7단지",2901011
202306,293064371,새뜸마을10단지,2901011
202306,293064372,다정고등학교(가온마을1단지),2901011
202306,293064373,다정고등학교(가온마을1단지),2901011
202306,293064374,"가온마을2,3단지",2901011
202306,293064375,"가온마을2,3단지",2901011
202306,293064376,한결초등학교,2901011
202306,293064377,한결초등학교,2901011
202306,293064378,"수루배마을8,9단지",2901011
202306,293064379,"수루배마을8,9단지",2901011
202306,293064380,"반곡초,중학교",2901011
202306,293064381,"반곡초,중학교",2901011
202306,293064382,수루배마을1단지,2901011
202306,293064383,수루배마을1단지,2901011
202306,293064384,문화체육관광부,2901052
202306,293064385,산학리(주니어전문스쿨),2901035
202306,293064386,산학리(주니어전문스쿨),2901035
202306,293064387,소정리,2901039
202306,293064388,"새뜸마을1,2단지",2901053
202306,293064389,"새뜸마을1,2단지",2901053
202306,293064390,"새뜸마을3,4단지",2901053
202306,293064391,"새뜸마을3,4단지",2901053
202306,293064392,"한뜰마을1,2단지",2901052
202306,293064393,보건복지부 고용노동부,2901052
202306,293064394,보건복지부 고용노동부,2901052
202306,293064395,고등2리,2901039
202306,293064396,신안2리(안터),2901011
202306,293064397,신안2리(안터),2901011
202306,293064398,영상마을아파트,2901035
202306,293064399,하봉저수지,2901035
202306,293064400,반곡동(수루배마을),2901011
202306,293064401,반곡동(수루배마을),2901011
202306,293064402,"국무조정실,공정거래위원회",2901052
202306,293064403,"기획재정부,농림축산식품부",2901052
202306,293064404,깊은내길,2901038
202306,293064405,동산산업,2901039
202306,293064406,운당교차로,2901039
202306,293064407,동산산업,2901039
202306,293064408,깊은내길,2901038
202306,293064409,내판리(외판1교),2901032
202306,293064410,내판리(외판1교),2901032
202306,293064411,쌍류리(수디산),2901036
202306,293064412,고운동(만남로),2901053
202306,293064413,고운동(만남로),2901053
202306,293064414,연동면 복합커뮤니티센터,2901032
202306,293064415,연동면 복합커뮤니티센터,2901032
202306,293064416,산학연클러스터,2901011
202306,293064417,산학연클러스터,2901011
202306,293064418,집현동,2901011
202306,293064419,집현동,2901011
202306,293064420,누리동,2901031
202306,293064421,수루배마을6단지,2901011
202306,293064422,수루배마을6단지,2901011
202306,293064423,한뜰마을3단지,2901052
202306,293064424,세종누리학교,2901053
202306,293064425,세종누리학교,2901053
202306,293064426,주택성능연구개발센터,2901051
202306,293064427,주택성능연구개발센터,2901051
202306,293064428,장기중학교후문,2901035
202306,293064429,장기중학교후문,2901035
202306,293064430,"새뜸마을7,10단지",2901051
202306,293064431,수루배마을4단지,2901011
202306,293064432,수루배마을4단지,2901011
202306,293064433,수루배마을3단지,2901011
202306,293064434,수루배마을3단지,2901011
202306,293064435,새롬동.다정동,2901051
202306,293064436,새롬동.다정동,2901051
202306,293064437,국책연구단지동측,2901051
202306,293064438,국책연구단지동측,2901051
202306,293064439,반곡차고지,2901051
202306,293064440,반곡차고지,2901051
202306,293064441,반곡고등학교,2901051
202306,293064442,반곡고등학교,2901051
202306,293064443,대전공원묘원,2901051
202306,293064444,응암2리마을회관,2901032
202306,185003004,가수원도서관,
202306,185003006,가수원동,
202306,185003007,가수원동,
202306,185003009,가수원동,
202306,185003010,가수원,
202306,185003011,가수원파출소,
202306,185003012,가수원파출소,
202306,185003013,가수원시장,
202306,185003014,가수원중학교,
202306,185003015,가수원시장,
202306,185003016,가수원중학교,
202306,185003017,가수원네거리,
202306,185003018,은아아파트,
202306,185003019,은아아파트,
202306,185003020,가수원역,
202306,185003021,가수원역,
202306,185003022,가수원네거리,
202306,185003023,GS칼텍스저유소,
202306,185003024,변동오거리,
202306,185003025,가장제일장로교회,
202306,185003026,한민시장,
202306,185003027,가장제일장로교회,
202306,185003028,가장네거리,
202306,185003029,변동복개도로,
202306,185003030,래미안아파트,
202306,185003031,가장네거리,
202306,185003032,래미안아파트,
202306,185003033,가장교오거리,
202306,185003034,가장교오거리,
202306,185003035,래미안아파트2단지,
202306,185003036,가장교,
202306,185003037,래미안아파트2단지,
202306,185003038,가장교,
202306,185003039,갈마도서관,
202306,185003040,갈마아파트,
202306,185003041,갈마1동주민센터,
202306,185003042,갈마중학교입구,
202306,185003043,상수도사업본부,
202306,185003044,갈마1동주민센터,
202306,185003045,갈마중학교입구,
202306,185003046,갈마네거리,
202306,185003047,상수도사업본부,
202306,185003048,한마음동산,
202306,185003049,갈마삼거리,
202306,185003050,갈마초등학교,
202306,185003051,한밭고.갈마중입구,
202306,185003052,갈마초등학교,
202306,185003053,동산아파트입구,
202306,185003054,서부소방서,
202306,185003055,갈마아파트,
202306,185003056,갈마아파트,
202306,185003057,푸른아파트,
202306,185003058,갈마육교,
202306,185003059,갈마아파트,
202306,185003060,갈마아파트,
202306,185003061,갈마육교,
202306,185003062,갈마역,
202306,185003063,둔산여자고등학교,
202306,185003064,갈마역,
202306,185003065,갈마2동주민센터,
202306,185003066,둔원초등학교,
202306,185003067,큰마을아파트,
202306,185003068,큰마을아파트,
202306,185003069,서일고등학교,
202306,185003070,서일고등학교,
202306,185003071,샘물타운아파트,
202306,185003072,진잠네거리,
202306,185003073,진잠네거리,
202306,185003074,구봉마을5단지,
202306,185003075,구봉마을7단지,
202306,185003076,금동초등학교,
202306,185003077,구봉마을7단지,
202306,185003078,신선마을아파트,
202306,185003079,구봉마을8단지,
202306,185003080,구봉마을8단지,
202306,185003081,구봉마을9단지,
202306,185003082,봉우중학교,
202306,185003083,봉우중학교,
202306,185003084,관저네거리,
202306,185003085,신선마을아파트,
202306,185003086,신선암,
202306,185003087,선암초교네거리,
202306,185003088,관저네거리,
202306,185003089,관저지하차도,
202306,185003090,선암초교네거리,
202306,185003091,대자연아파트,
202306,185003092,대자연마을,
202306,185003093,원앙주공4단지,
202306,185003094,대자연아파트,
202306,185003095,대자연아파트후문,
202306,185003096,원앙아파트,
202306,185003097,느리울13단지,
202306,185003098,느리울13단지,
202306,185003099,건양대병원네거리,
202306,185003100,건양대병원네거리,
202306,185003101,관저중학교,
202306,185003102,느리울12단지,
202306,183002097,은어송중학교입구,
202306,183002098,은어송중학교입구,
202306,183002099,은어송마을2단지,
202306,183002100,은어송마을2단지,
202306,183002101,대성삼거리,
202306,183002102,대성삼거리,
202306,183002103,고산사입구,
202306,183002104,고산사입구,
202306,183002105,대성동,
202306,183002106,대성동,
202306,183002107,운전면허시험장,
202306,183002108,운전면허시험장,
202306,183002109,오투그란데아파트,
202306,183002110,마산.진등날,
202306,183002111,마산.진등날,
202306,183002112,원마산,
202306,183002113,원마산,
202306,183002114,비룡.비름들,
202306,183002115,비룡.비름들,
202306,183002116,동신고교종점,
202306,183002117,동신고교종점,
202306,183002118,비룡.줄골,
202306,183002119,비룡.새동네,
202306,183002120,비룡.줄골,
202306,183002121,비룡.새동네,
202306,183002122,모래재,
202306,183002123,모래재,
202306,183002124,사성동,
202306,183002125,사성동,
202306,183002126,상소룡골,
202306,183002127,상소룡골,
202306,183002128,하소룡골,
202306,183002129,하소룡골,
202306,183002130,하소룡골,
202306,183002131,하소룡골,
202306,183002132,소룡골입구,
202306,183002133,소룡골입구,
202306,183002134,공주마을,
202306,183002135,공주마을,
202306,183002136,삼괴동.송촌마을,
202306,183002137,삼괴동.송촌마을,
202306,183002138,삼괴동.덕산마을,
202306,183002139,삼괴동.덕산마을,
202306,183002140,현암시장,
202306,183002141,삼성2동,
202306,183002142,현암초등학교,
202306,183002143,현암초등학교,
202306,183002144,현암교,
202306,183002145,현암교,
202306,183002146,솔랑마을아파트,
202306,183002147,중부소방서,
202306,183002148,솔랑마을아파트,
202306,183002149,중부소방서,
202306,183002150,북부교,
202306,183002151,북부교,
202306,183002152,한밭자이아파트,
202306,183002153,한밭자이아파트,
202306,183002154,제2삼성교,
202306,183002155,한밭중네거리,
202306,183002156,한밭중네거리,
202306,183002157,제2삼성교,
202306,183002158,삼성네거리,
202306,183002159,삼성초등학교,
202306,183002160,삼성네거리,
202306,183002161,삼성초등학교,
202306,183002162,계룡공고입구,
202306,183002163,판암차량기지,
202306,183002164,판암차량기지,
202306,183002165,삼정동,
202306,183002166,삼정동,
202306,183002167,대전동신과학고,
202306,183002168,동신고등학교,
202306,183002169,대전동신과학고,
202306,183002170,대전동신과학고,
202306,183002171,비룡동입구,
202306,183002172,세천공원,
202306,183002173,세천공원,
202306,183002174,청소년수련원,
202306,183002175,삭제,2502054
202306,183002176,,2502054
202306,183002177,산흥초등학교,
202306,183002178,상소동(노인병원),
202306,183002179,상소동(노인병원),
202306,183002180,산정마을,
202306,183002181,산정마을,
202306,183002182,상소동산림욕장,
202306,183002183,상소동산림욕장,
202306,183002184,홍도육교,
202306,183002185,효촌마을아파트,
202306,183002186,효촌마을아파트,
202306,183002187,효촌마을아파트,
202306,183002188,스마트뷰아파트,
202306,183002189,성남네거리,
202306,183002190,성남네거리,
202306,183002191,성남네거리,
202306,183002192,복합터미널,
202306,183002193,성남네거리,
202306,183002194,석촌마을아파트,
202306,183002195,가는골,
202306,271000040,죽림동,
202306,271000049,벽산아파트,
202306,271000053,가경노인복지관,
202306,271000065,고속버스터미널,
202306,271000066,고속버스터미널,
202306,271000068,한국자산관리공사,
202306,271000069,한국자산관리공사,
202306,271000083,한국자산관리공사,
202306,271000084,죽천교,
202306,271000085,충북지방조달청,
202306,271000091,충북대학교입구,
202306,271000093,청주고등학교,
202306,271000098,서원초등학교,
202306,271000105,산업단지입구,
202306,271000122,죽천교,
202306,271000129,충북대학교입구,
202306,271000130,서원초등학교,
202306,271000131,산업단지입구,
202306,271000182,송절중학교,
202306,271000215,호암마을입구,
202306,271000222,석소,
202306,271000223,석소,
202306,271000227,구암,
202306,271000228,구암,
202306,271000229,호암마을입구,
202306,271000230,충북공업고등학교,
202306,271000232,석곡사거리,
202306,271000233,석곡사거리,
202306,271000234,가경노인복지관,
202306,271000235,강촌마을,
202306,271000236,강촌마을,
202306,271000237,충렬사,
202306,271000238,충렬사,
202306,271000239,휴암동,
202306,271000240,휴암동,
202306,271000241,대한적십자사,
202306,271000242,대한적십자사,
202306,271000243,주봉,
202306,271000244,주봉,
202306,271000247,강서1동행정복지센터,
202306,271000257,강서1동행정복지센터,
202306,271000303,비하대광로제비앙아파트,
202306,271000304,비하대광로제비앙아파트,
202306,271000351,송절동,
202306,271000352,푸르지오.우미린아파트,0
202306,271000353,푸르지오.우미린아파트,0
202306,271000382,충청대학교,
202306,271000383,월곡.상월곡,
202306,271000384,월곡리,
202306,271000386,월곡초등학교,
202306,271000387,월곡초등학교,
202306,271000388,탑연삼거리,
202306,271000389,탑연삼거리,
202306,271000421,월곡리.충청대학교,
202306,271000429,구암,
202306,271000560,궁평3리,
202306,271000561,궁평3리,
202306,271000562,궁평1리,
202306,271000563,궁평1리,
202306,271000564,궁평2리,
202306,271000565,궁평2리,
202306,271000566,오송4리,
202306,271000567,오송4리,
202306,271000568,오송2리,
202306,271000569,오송3리,
202306,271000570,봉산1리,
202306,271000571,오송7리,
202306,271000572,봉산1리,
202306,271000573,서평1리,
202306,271000574,봉산3리,
202306,271000575,서평리,
202306,271000601,오송삼거리,
202306,271000603,만수초교,
202306,271000604,오송마을(휴먼시아),
202306,271000605,만수공원,
202306,271000606,진흥아파트 앞,
202306,271000608,오송휴먼시아아파트,
202306,271000609,오송삼거리,
202306,271000610,진흥아파트 앞,
202306,271000611,오송역,
202306,271000613,만수초교,
202306,271000614,롯데캐슬,
202306,271000615,만수공원,
202306,271000616,오송중학교,
202306,271000617,119안전센터,
202306,271000618,119안전센터,
202306,271000619,힐데스하임아파트,
202306,271000620,오송종합사회복지관,
202306,271000621,보건복지인력개발원,
202306,271000622,보건복지인력개발원,
202306,271000623,궁말,
202306,271000624,바이오랜드,
202306,271000625,서흥캅셀,
202306,271000626,오송역,
202306,271000627,보건의료행정타운,
202306,271000628,오송고등학교,
202306,271000629,오송고등학교,
202306,271000630,연제리.분토골,
202306,271000631,연제리.분토골,
202306,185003391,우명동기적소리,
202306,185003392,어곡교,
202306,185003393,어곡교,
202306,185003394,원정동종점,
202306,185003395,원정동종점,
202306,185003396,원정역,
202306,185003397,원정역,
202306,185003398,도시철도공사앞,
202306,185003399,갑천역,
202306,185003400,도시철도공사앞,
202306,185003401,월평타운,
202306,185003402,대전일보사,
202306,185003403,월평역,
202306,185003404,대전일보사,
202306,185003405,월평역,
202306,185003406,전원아파트,
202306,185003407,진달래아파트,
202306,185003408,하나로아파트,
202306,185003409,월평중학교,
202306,185003410,진달래아파트,
202306,185003411,서대전고등학교,
202306,185003412,월평주공아파트,
202306,185003413,월평주공아파트,
202306,185003414,황실타운아파트,
202306,185003415,월평주공아파트,
202306,185003416,누리아파트,
202306,185003417,갈마역,
202306,185003418,누리아파트후문,
202306,185003419,성룡초등학교,
202306,185003420,성룡초등학교,
202306,185003421,무지개아파트,
202306,185003422,한아름아파트,
202306,185003423,무지개아파트,
202306,185003424,샛별아파트,
202306,185003425,백합네거리,
202306,185003426,선사유적지,
202306,185003427,무궁화아파트,
202306,185003428,둔산경찰서,
202306,185003429,선사유적지,
202306,185003430,장안동종점,
202306,185003431,장안동,
202306,185003432,장안동,
202306,185003433,장태산자연휴양림,
202306,185003434,장태산자연휴양림,
202306,185003435,장안동종점,
202306,185003436,장안동,
202306,185003437,통일농원입구,
202306,185003438,통일농원입구,
202306,185003439,목련농원,
202306,185003440,목련농원,
202306,185003441,산막골,
202306,185003442,산막골,
202306,185003443,하산막골,
202306,185003444,하산막골,
202306,185003445,장태산길곡길입구,
202306,185003446,장태산길곡길입구,
202306,185003447,장안저수지,
202306,185003448,장안저수지,
202306,185003449,용바위,
202306,185003450,정림중학교,
202306,185003451,정림중학교,
202306,185003452,가수원교,
202306,185003453,우성아파트,
202306,185003454,정림삼거리,
202306,185003455,정림삼거리,
202306,185003456,코스모스아파트,
202306,185003457,정림삼거리,
202306,185003458,우성아파트,
202306,185003459,정림초등학교,
202306,185003460,정림동,
202306,185003461,정림초등학교,
202306,185003462,정림공원,
202306,185003463,정림동,
202306,185003464,공굴안,
202306,185003465,남부소방서,
202306,185003466,유승기업사,
202306,185003467,국민연금대전지사,
202306,185003468,둔산초등학교,
202306,185003469,개나리아파트,
202306,185003470,탄방역1번출구,
202306,185003471,탄방역종점,
202306,185003472,탄방역.대전고용센터,
202306,185003473,탄방역.대전고용센터,
202306,185003474,샤크존,
202306,185003475,샤크존,
202306,185003476,서부농협본점,
202306,185003477,한우리아파트,
202306,185003478,한우리아파트,
202306,185003479,한가람아파트,
202306,185003480,한가람아파트,
202306,185003481,용문역5번출구,
202306,185003482,한가람아파트,
202306,185003483,둔산전자타운,
202306,185003484,공작아파트,
202306,185003485,탄방동주민센터,
202306,185003486,탄방주공아파트,
202306,185003487,남선공원종합체육관,
202306,185003488,도산서원,
202306,186004683,싸이언스빌3가,
202306,186004684,원촌삼거리,
202306,186004685,원촌삼거리,
202306,186004686,공병대,
202306,186004687,육군정보통신학교,
202306,186004688,육군정보통신학교,
202306,186004689,통신학교입구,
202306,186004690,국군대전병원,
202306,186004691,지도창입구,
202306,186004692,육군지형정보단,
202306,186004693,자운동종점,
202306,186004694,신성삼거리,
202306,186004695,자운동종점,
202306,186004696,자운동종점,
202306,186004697,신성삼거리,
202306,186004698,자운대네거리,
202306,186004699,자운대4가,
202306,186004700,자운동,2502054
202306,186004701,KT유성지사,2504054
202306,186004702,KT유성지사,2504054
202306,186004703,외삼1통,2504060
202306,186004704,외삼1통,2504060
202306,186004705,안산교,2504060
202306,186004706,안산교,2504060
202306,186004707,구즉동,2504061
202306,186004708,유성시장,
202306,186004709,KT유성지사,
202306,186004710,유성시장,
202306,186004711,유성시장,
202306,186004712,KT유성지사,
202306,186004713,온천2동주민센터,
202306,186004714,장대네거리,
202306,186004715,장대네거리,
202306,186004716,장대네거리,
202306,186004717,장대네거리,
202306,186004718,유성고속터미널,
202306,186004719,장대네거리,
202306,186004721,유성고속터미널,
202306,186004723,장대동신성아파트,
202306,186004724,궁동네거리,
202306,186004725,궁동네거리,
202306,186004726,궁동네거리,
202306,186004727,궁동네거리,
202306,186004728,장대초등학교,
202306,186004729,장대중학교,
202306,186004730,충열사,
202306,186004731,충열사,
202306,186004732,한국기계연구원,
202306,186004733,한국기계연구원,
202306,186004734,한국화학연구원,
202306,186004735,한국타이어중앙연구소,
202306,186004736,중소기업청,
202306,186004737,중소기업청,
202306,186004738,한국타이어중앙연구소,
202306,186004739,KT북대전지사,
202306,186004740,대덕대학,
202306,186004741,LG생활건강.기술연구소,
202306,186004742,대덕대학,
202306,186004743,대덕대학,
202306,186004744,대덕대학,
202306,186004745,대덕대학,
202306,186004746,대전광역시인재개발원,
202306,186004747,대전광역시인재개발원,
202306,186004748,다름고개삼거리,
202306,186004749,한국연구재단,
202306,186004750,대한항공기술연구원,
202306,186004751,대한항공기술연구원,
202306,186004752,한남대대덕캠퍼스,
202306,186004753,한남대대덕캠퍼스,
202306,186004754,SK주유소,
202306,186004755,한의학연구원,
202306,186004756,연구단지골프장입구,
202306,186004757,수자원공사연수원,
202306,186004758,선비마을,
202306,186004759,선비마을,
202306,186004760,수자원공사연수원,
202306,186004761,K-water교육원.LH연구원,
202306,186004762,대덕특구체육공원,
202306,186004763,대덕특구체육공원,
202306,186004764,K-water교육원.LH연구원,
202306,186004765,K-water교육원.LH연구원,
202306,186004766,K-water교육원.LH연구원,
202306,186004767,삼성푸른아파트,
202306,186004768,전민동주민센터,
202306,186004769,전민동사무소,
202306,186004770,전민동주민센터,
202306,186004771,엑스포정형외가,
202306,186004772,세종아파트,
202306,186004773,세종아파트,
202306,186004774,세종아파트,
202306,186004775,세종아파트,
202306,186004776,전민동구종점,
202306,186004777,문지초등학교입구,
202306,186004778,엑스포아파트,
202306,186004779,전민중학교,
202306,293016067,연서중학교,2901036
202306,293016068,연서중학교,2901036
202306,293016069,고복1리마을회관,2901036
202306,293016070,고복1리마을회관,2901036
202306,293016071,국촌2리,2901036
202306,293016072,국촌2리,2901036
202306,293016073,와촌1리(대실),2901036
202306,293016074,와촌1리(대실),2901036
202306,293016075,서면,2901036
202306,293016076,서면,2901036
202306,293016077,고복1리,2901036
202306,293016078,고복1리,2901036
202306,293016079,성제2리,2901036
202306,293016080,성제2리,2901036
202306,293016081,서세종농협,2901036
202306,293016082,서세종농협,2901036
202306,293016083,성제삼거리,2901036
202306,293016084,성제삼거리,2901036
202306,293016085,국촌2리마을회관,2901036
202306,293016086,국촌2리마을회관,2901036
202306,293016087,전당골,2901036
202306,293016088,성제1리마을회관,2901036
202306,293016089,성제1리마을회관,2901036
202306,293016090,쌍전리(우리요양원),2901036
202306,293016091,쌍전리(우리요양원),2901036
202306,293016092,부동리마을회관,2901036
202306,293016093,부동리마을회관,2901036
202306,293016094,연서면사무소,2901036
202306,293016095,연서면사무소,2901036
202306,293016096,국촌1리,2901036
202306,293016097,국촌1리,2901036
202306,293016098,월하1리마을회관,2901036
202306,293016099,월하1리마을회관,2901036
202306,293016100,방축골,2901036
202306,293016101,대원아파트,2901036
202306,293016102,대원아파트,2901036
202306,293016103,국촌1리(함박산),2901036
202306,293016104,국촌1리(함박산),2901036
202306,293016105,쌍전리마을회관,2901036
202306,293016106,쌍전리마을회관,2901036
202306,293016109,대원아파트후문,2901036
202306,293016110,대원아파트후문,2901036
202306,293016111,세종장례식장,2901036
202306,293016112,봉암리,2901036
202306,293016113,봉암리,2901036
202306,293016114,농업기술센터,2901036
202306,293016115,월하2리,2901036
202306,293016116,세종교통,2901036
202306,293016117,세종교통,2901036
202306,293016118,도원초등학교,2901036
202306,293016119,봉암2리마을회관,2901036
202306,293016120,세종장례식장입구,2901036
202306,293016121,세종장례식장입구,2901036
202306,293016122,세종장례식장입구,2901036
202306,293016123,세종장례식장입구,2901036
202306,293016124,월하리(항공학교),2901036
202306,293016125,월하리(항공학교),2901036
202306,293016126,월하리,2901036
202306,293016127,월하리,2901036
202306,293016128,신대리,2901036
202306,293016129,연서초등학교,2901036
202306,293017001,송학2리(언고개),2901035
202306,293017002,송학2리(언고개),2901035
202306,293017003,하봉리마을회관,2901035
202306,293017004,송학2리(하나로마트),2901035
202306,293017005,송학2리(하나로마트),2901035
202306,293017007,은용리,2901035
